tipo_credito,capital_prestado,plazo_meses,edad_cliente,tipo_laboral,salario_cliente,total_otros_prestamos,cuota_pactada,puntaje_datacredito,cant_creditosvigentes,huella_consulta,saldo_mora,saldo_total,saldo_principal,saldo_mora_codeudor,creditos_sectorFinanciero,creditos_sectorCooperativo,creditos_sectorReal,promedio_ingresos_datacredito,tendencia_ingresos,Pago_atiempo,salario_cliente_log,total_otros_prestamos_log
4,1647121.2,6,32.0,Empleado,1890000.0,205000.0,247922,723.0,4,6,0.0,74532.0,6000.0,0.0,0,2,1,1205401.0,Creciente,1,14.452087916136215,12.230770136157428
4,3249000.0,8,31.0,Empleado,1200000.0,300000.0,368804,794.0,3,2,0.0,986.0,986.0,0.0,2,1,0,1059654.0,Creciente,1,13.997832948091215,12.611541086966115
9,1302892.8,10,30.0,Empleado,2700000.0,1700000.0,110795,792.0,2,3,0.0,507.0,507.0,0.0,1,0,0,1396543.0,Decreciente,1,14.80876270134486,14.346139397261565
4,2591640.0,12,29.0,Empleado,4000000.0,1200000.0,179975,751.0,5,4,0.0,6127.0,6127.0,0.0,1,0,0,1079043.0,Decreciente,1,15.201805169084134,13.997832948091215
4,1870680.0,12,29.0,Independiente,5000000.0,2100000.0,147212,747.0,9,3,0.0,57918.0,57918.0,0.0,5,0,0,1812789.0,Decreciente,1,15.424948670398354,14.557448378884015
4,4800000.0,8,29.0,Empleado,1111122.0,15000.0,550693,740.0,4,3,0.0,1964.0,1964.0,0.0,1,0,1,1168530.0,Creciente,1,13.920881773564856,9.61587214452889
4,2287200.0,6,29.0,Independiente,3000000.0,1000000.0,339123,742.0,4,5,0.0,57777.0,57777.0,0.0,2,0,1,1205401.0,Creciente,1,14.914123179965662,13.815511557963774
4,2641018.8,12,28.0,Independiente,4500000.0,500000.0,207490,790.0,3,4,0.0,12641.0,12641.0,0.0,0,0,2,1310666.0,Creciente,1,15.319588176962746,13.122365377402328
4,1607880.0,6,28.0,Independiente,3150000.0,1866000.0,242850,713.0,7,12,0.0,4161.0,4161.0,0.0,2,0,2,1205401.0,Creciente,1,14.962913328262083,14.439308196294963
4,2797798.8,6,28.0,Empleado,3123000.0,1000000.0,414829,695.0,8,7,0.0,27567.0,27567.0,0.0,3,0,3,3050000.0,Creciente,1,14.954304956470095,13.815511557963774
4,2696282.4,12,26.0,Empleado,2000000.0,800000.0,187242,754.0,3,6,0.0,55364.0,55364.0,0.0,1,1,0,1493250.0,Creciente,1,14.508658238524095,13.592368256649284
4,3866400.0,6,26.0,Independiente,10000000.0,0.0,576217,832.0,8,2,0.0,35633.0,35633.0,0.0,8,0,0,1205401.0,Creciente,1,16.118095750958314,0.0
4,2986800.0,12,26.0,Independiente,2700000.0,1000000.0,233877,758.0,6,3,0.0,10498.0,10498.0,0.0,3,0,2,700000.0,Creciente,1,14.80876270134486,13.815511557963774
9,1269000.0,8,25.0,Independiente,5000000.0,2000000.0,132239,717.0,8,7,0.0,41970.0,41970.0,0.0,4,0,2,925157.0,Creciente,1,15.424948670398354,14.508658238524095
4,1852800.0,12,25.0,Empleado,3000000.0,1200000.0,145105,762.0,2,2,0.0,3848.0,3848.0,0.0,1,0,0,1205401.0,Creciente,1,14.914123179965662,13.997832948091215
4,1548721.2,6,23.0,Empleado,2170000.0,522000.0,233111,762.0,3,7,0.0,7631.0,7631.0,0.0,1,0,1,1000000.0,Estable,1,14.59023818634603,13.165424782571753
4,4939200.0,8,36.0,Empleado,4000000.0,1800000.0,558898,781.0,3,5,0.0,42729.0,42729.0,0.0,0,0,3,1205401.0,Creciente,1,15.201805169084134,14.403297778421795
4,3960000.0,24,29.0,Empleado,2500000.0,0.0,137500,781.0,7,7,0.0,11478.0,11478.0,0.0,5,0,0,1519351.0,Creciente,0,14.731801689838349,0.0
4,1800000.0,6,26.0,Empleado,10000000.0,3000000.0,267227,746.0,3,6,0.0,0.0,0.0,0.0,0,0,0,1930618.0,Creciente,0,16.118095750958314,14.914123179965662
4,798000.0,12,29.0,Empleado,1500000.0,400000.0,62689,726.0,7,11,0.0,7656.0,7656.0,0.0,2,0,3,1218352.0,Creciente,1,14.220976332738882,12.899222326086994
9,2307183.6,9,34.0,Empleado,2000000.0,1000000.0,215987,776.0,2,2,0.0,0.0,0.0,0.0,0,0,0,908526.0,Estable,1,14.508658238524095,13.815511557963774
9,2590191.6,10,40.0,Independiente,6000000.0,2100000.0,220496,692.0,4,4,0.0,22519.0,22519.0,0.0,1,1,0,1275144.0,Decreciente,1,15.607270193858982,14.557448378884015
4,1425537.5999999999,6,36.0,Empleado,2041000.0,169000.0,219127,790.0,2,5,0.0,407.0,407.0,0.0,0,0,2,1982927.0,Creciente,1,14.528950931747765,12.037659911047468
4,2400000.0,6,33.0,Empleado,2500000.0,300000.0,356709,783.0,7,8,0.0,3246.0,3246.0,0.0,4,0,2,2101826.0,Creciente,1,14.731801689838349,12.611541086966115
4,1459380.0,10,32.0,Empleado,3500000.0,2500000.0,135319,828.0,8,5,0.0,67930.0,67930.0,0.0,5,0,1,1261217.0,Creciente,1,15.068273812173887,14.731801689838349
4,907200.0,12,32.0,Empleado,3000000.0,400000.0,70948,770.0,7,4,0.0,6097.0,6097.0,0.0,1,2,1,846374.0,Creciente,1,14.914123179965662,12.899222326086994
4,3076800.0,18,28.0,Empleado,4000000.0,1900000.0,169524,742.0,5,8,0.0,28013.0,28013.0,0.0,4,0,0,650834.0,Creciente,1,15.201805169084134,14.45736497045232
9,1388258.4,10,25.0,Empleado,1800000.0,1000000.0,117869,759.0,3,3,0.0,0.0,0.0,0.0,2,0,0,1594729.0,Decreciente,1,14.403297778421795,13.815511557963774
4,611086.7999999999,6,24.0,Empleado,1000000.0,210000.0,92082,697.0,2,5,0.0,261.0,261.0,0.0,0,0,2,961885.0,Creciente,1,13.815511557963774,12.25486757159303
4,983880.0,10,24.0,Empleado,1300000.0,600000.0,90948,775.0,6,12,0.0,7044.0,7044.0,0.0,4,0,0,1205401.0,Creciente,1,14.077875591662238,13.304686600863562
4,1560000.0,6,29.0,Empleado,4000000.0,1500000.0,231703,723.0,4,8,0.0,10575.0,10575.0,0.0,3,0,0,1205401.0,Creciente,1,15.201805169084134,14.220976332738882
4,1310400.0,6,38.0,Independiente,2238000.0,510000.0,201227,735.0,6,7,0.0,3471.0,3471.0,0.0,0,0,4,1205401.0,Creciente,1,14.621093614681433,13.1421679654829
4,1404000.0,6,30.0,Empleado,6000000.0,1500000.0,208722,700.0,12,9,0.0,132906.0,117889.0,0.0,4,2,3,10203931.0,Estable,0,15.607270193858982,14.220976332738882
4,1632000.0,6,34.0,Independiente,1910000.0,1214000.0,245671,728.0,4,4,0.0,14574.0,14574.0,0.0,2,0,1,1205401.0,Creciente,1,14.462614323582885,14.00943207432447
4,2833440.0,6,37.0,Empleado,5000000.0,1000000.0,420540,726.0,5,1,0.0,15914.0,15914.0,0.0,3,0,1,2400000.0,Estable,1,15.424948670398354,13.815511557963774
4,1199760.0,12,37.0,Empleado,2600000.0,1300000.0,83317,765.0,8,3,0.0,23723.0,23723.0,0.0,1,0,4,1205401.0,Creciente,1,14.77102238760702,14.077875591662238
4,3360721.1999999997,12,33.0,Independiente,7000000.0,3000000.0,233383,792.0,13,7,0.0,142672.0,105051.0,0.0,7,0,2,844592.0,Decreciente,1,15.76142084987672,14.914123179965662
4,2969751.6,6,33.0,Independiente,6700000.0,900000.0,441490,730.0,7,4,0.0,4461.0,4461.0,0.0,6,0,0,2680000.0,Estable,1,15.717618233614914,13.710151153416941
4,816000.0,12,33.0,Independiente,1500000.0,300000.0,64505,769.0,2,3,0.0,1401.0,1401.0,0.0,2,0,0,1205401.0,Creciente,1,14.220976332738882,12.611541086966115
4,1248000.0,6,32.0,Independiente,11000000.0,5000000.0,187603,752.0,19,6,0.0,486819.0,486819.0,0.0,10,0,7,1205401.0,Creciente,1,16.213405921671733,15.424948670398354
4,1287000.0,12,31.0,Empleado,5200000.0,2000000.0,100861,732.0,9,12,0.0,27194.0,27194.0,0.0,4,0,2,6937591.0,Creciente,1,15.46416937585933,14.508658238524095
4,1495080.0,6,29.0,Empleado,2500000.0,850000.0,207650,757.0,3,0,0.0,3683.0,3683.0,0.0,0,0,2,1205401.0,Creciente,1,14.731801689838349,13.652992804936396
4,600000.0,6,30.0,Empleado,2157000.0,285000.0,92299,722.0,3,3,0.0,5243.0,5243.0,0.0,1,0,2,1205737.0,Creciente,1,14.584229388978047,12.560247968016562
4,2367360.0,8,26.0,Empleado,3000000.0,300000.0,269887,751.0,3,1,0.0,16633.0,16633.0,0.0,0,0,1,1205401.0,Creciente,1,14.914123179965662,12.611541086966115
4,3100260.0,6,23.0,Independiente,4000000.0,2000000.0,460892,750.0,5,2,0.0,53690.0,53690.0,0.0,3,0,1,733333.0,Estable,1,15.201805169084134,14.508658238524095
4,1895880.0,12,36.0,Independiente,2500000.0,600000.0,131658,791.0,3,2,0.0,31.0,31.0,0.0,1,0,0,908526.0,Estable,1,14.731801689838349,13.304686600863562
4,3291000.0,6,37.0,Empleado,13000000.0,6000000.0,489277,781.0,4,10,0.0,306812.0,306812.0,0.0,4,0,0,6249692.0,Creciente,1,16.380459992348886,15.607270193858982
4,1721160.0,18,36.0,Empleado,1520000.0,0.0,79683,684.0,0,4,0.0,0.0,0.0,0.0,0,0,0,1000000.0,Estable,1,14.23422155071698,0.0
4,2554896.0,18,35.0,Empleado,2000000.0,1435000.0,140735,725.0,4,2,0.0,8095.0,8095.0,0.0,2,0,1,1603410.0,Decreciente,1,14.508658238524095,14.176676104039727
9,1892083.2,10,34.0,Empleado,3000000.0,1300000.0,160478,856.0,3,0,0.0,18133.0,2001.0,0.0,0,0,1,1205401.0,Creciente,1,14.914123179965662,14.077875591662238
4,4383000.0,12,33.0,Empleado,3200000.0,1200000.0,344348,810.0,7,6,0.0,66627.0,66627.0,0.0,4,0,1,3063595.0,Decreciente,1,14.978661680269907,13.997832948091215
4,506760.0,6,33.0,Empleado,1500000.0,400000.0,75336,719.0,1,4,0.0,2366.0,2366.0,0.0,0,0,1,905869.0,Creciente,1,14.220976332738882,12.899222326086994
4,15600000.0,12,34.0,Independiente,20000000.0,10000000.0,1227126,732.0,9,12,0.0,42648.0,42648.0,0.0,7,0,1,925157.0,Creciente,1,16.811242881518265,16.118095750958314
4,1560000.0,10,32.0,Independiente,2000000.0,700000.0,144509,748.0,6,4,0.0,7960.0,6717.0,0.0,2,0,4,1205401.0,Creciente,1,14.508658238524095,13.45883704259595
4,7592304.0,6,31.0,Empleado,10000000.0,5000000.0,1141364,757.0,9,9,0.0,73959.0,73959.0,0.0,6,0,0,954263.0,Creciente,1,16.118095750958314,15.424948670398354
4,1967880.0,12,30.0,Empleado,4500000.0,1500000.0,136658,746.0,4,8,0.0,6523.0,6523.0,0.0,2,0,0,3940740.0,Creciente,1,15.319588176962746,14.220976332738882
4,2796000.0,12,27.0,Empleado,2900000.0,1200000.0,219378,773.0,4,2,0.0,10566.0,10566.0,0.0,3,0,1,2671451.0,Decreciente,1,14.88022163978423,13.997832948091215
4,3056040.0,12,28.0,Empleado,4129000.0,870000.0,253257,712.0,11,6,0.0,45506.0,45506.0,0.0,6,0,3,2960000.0,Estable,1,15.23354604705759,13.676249640055394
4,2016000.0,8,33.0,Empleado,2500000.0,1200000.0,228856,781.0,6,2,0.0,23682.0,23682.0,0.0,3,1,0,923771.0,Creciente,1,14.731801689838349,13.997832948091215
4,4636680.0,18,31.0,Empleado,7000000.0,2000000.0,256629,703.0,15,5,0.0,30561.0,30561.0,0.0,6,0,3,2654912.0,Decreciente,0,15.76142084987672,14.508658238524095
4,1372800.0,6,31.0,Empleado,2970000.0,0.0,205596,755.0,2,2,0.0,29.0,29.0,0.0,1,0,0,969647.0,Creciente,1,14.904072847479162,0.0
4,624000.0,6,30.0,Empleado,2000000.0,500000.0,92765,715.0,3,4,0.0,2675.0,2675.0,0.0,1,0,2,1205401.0,Creciente,1,14.508658238524095,13.122365377402328
4,1854720.0,6,30.0,Independiente,3500000.0,1000000.0,275727,772.0,1,0,0.0,13603.0,13603.0,0.0,0,0,0,1205401.0,Creciente,1,15.068273812173887,13.815511557963774
4,1560000.0,6,31.0,Empleado,2000000.0,500000.0,232071,748.0,2,2,0.0,22816.0,22816.0,0.0,1,0,0,2673025.0,Creciente,1,14.508658238524095,13.122365377402328
4,687360.0,6,33.0,Empleado,2000000.0,750000.0,102942,778.0,5,7,0.0,59014.0,59014.0,0.0,3,0,0,1205401.0,Creciente,1,14.508658238524095,13.527829818844937
4,600000.0,12,23.0,Independiente,2500000.0,500000.0,47077,745.0,4,4,0.0,4528.0,4528.0,0.0,0,0,2,1205401.0,Creciente,1,14.731801689838349,13.122365377402328
9,3608966.4,9,34.0,Empleado,9058000.0,17913000.0,350900,722.0,13,6,0.0,90228.0,90228.0,0.0,7,0,1,2500000.0,Estable,1,16.019159013497937,16.701037320022614
4,540000.0,6,36.0,Empleado,2600000.0,450000.0,80278,716.0,5,4,0.0,59664.0,59664.0,0.0,3,0,0,737660.0,Creciente,1,14.77102238760702,13.017005083966255
4,1496880.0,12,33.0,Empleado,1700000.0,550000.0,117230,819.0,1,3,0.0,0.0,0.0,0.0,0,0,0,1438088.0,Creciente,1,14.346139397261565,13.217675375388819
4,2987520.0,12,35.0,Independiente,8000000.0,3000000.0,235004,740.0,8,6,0.0,230064.0,230064.0,0.0,6,0,2,681394.0,Decreciente,1,15.894952224644102,14.914123179965662
4,2090760.0,10,29.0,Empleado,5800000.0,2000000.0,193052,707.0,6,6,0.0,2490.0,2490.0,0.0,6,0,0,5743315.0,Creciente,1,15.573368647930426,14.508658238524095
4,1723200.0,6,27.0,Empleado,4000000.0,700000.0,255475,742.0,5,13,0.0,8161.0,8161.0,0.0,3,0,2,1205401.0,Creciente,1,15.201805169084134,13.45883704259595
4,1097136.0,12,36.0,Empleado,2300000.0,600000.0,86445,732.0,7,3,0.0,11306.0,11306.0,0.0,3,0,2,1008015.0,Creciente,1,14.648420115681892,13.304686600863562
4,657056.4,6,27.0,Empleado,1516472.0,509000.0,98909,697.0,6,5,0.0,20455.0,20455.0,0.0,1,0,3,1117417.0,Decreciente,1,14.231897801797974,13.140205260167273
4,2879760.0,6,31.0,Empleado,3500000.0,1500000.0,427723,723.0,4,6,0.0,106380.0,106380.0,0.0,2,0,0,4580905.0,Creciente,1,15.068273812173887,14.220976332738882
9,3540721.1999999997,10,38.0,Empleado,5000000.0,2000000.0,301412,751.0,1,1,0.0,61.0,61.0,0.0,0,0,0,1205401.0,Creciente,1,15.424948670398354,14.508658238524095
4,3760920.0,8,36.0,Independiente,8000000.0,4000000.0,428758,754.0,12,4,0.0,69904.0,69904.0,0.0,8,0,1,3825602.0,Creciente,1,15.894952224644102,15.201805169084134
4,804000.0,6,36.0,Empleado,4000000.0,2000000.0,119606,814.0,7,3,0.0,35942.0,35942.0,0.0,6,0,1,3466337.0,Estable,1,15.201805169084134,14.508658238524095
4,8640000.0,24,35.0,Empleado,2500000.0,200000.0,300000,728.0,7,3,0.0,8846.0,8846.0,0.0,5,0,0,1487154.0,Creciente,1,14.731801689838349,12.206077645517674
4,4938255.6,36,36.0,Empleado,2300000.0,150000.0,160158,739.0,3,3,0.0,2049.0,902.0,0.0,1,0,1,1000000.0,Creciente,1,14.648420115681892,11.918397239722838
4,2501880.0,6,37.0,Empleado,2600000.0,1000000.0,371343,757.0,5,3,0.0,29479.0,29479.0,0.0,2,0,0,2496875.0,Creciente,1,14.77102238760702,13.815511557963774
4,924000.0,18,44.0,Empleado,2235000.0,800000.0,51806,829.0,6,0,0.0,78719.0,4013.0,0.0,4,0,1,1205401.0,Creciente,1,14.619752233457,13.592368256649284
9,2970952.8,9,34.0,Empleado,3000000.0,1200000.0,278525,748.0,5,9,0.0,34658.0,34658.0,0.0,2,0,1,4156856.0,Creciente,1,14.914123179965662,13.997832948091215
4,4585858.8,12,34.0,Empleado,5500000.0,3000000.0,359837,723.0,7,1,0.0,41118.0,41118.0,0.0,1,0,4,4994330.0,Creciente,1,15.520258832020865,14.914123179965662
4,1595760.0,24,24.0,Empleado,1500000.0,500000.0,70135,714.0,8,11,0.0,7331.0,7331.0,0.0,4,0,3,423979.0,Decreciente,1,14.220976332738882,13.122365377402328
4,720000.0,6,33.0,Empleado,3500000.0,1500000.0,107037,787.0,1,2,0.0,0.0,0.0,0.0,0,0,1,1208077.0,Decreciente,1,15.068273812173887,14.220976332738882
4,1863480.0,12,33.0,Empleado,2100000.0,150000.0,129408,746.0,5,6,0.0,32483.0,32483.0,0.0,2,1,2,2269803.0,Creciente,1,14.557448378884015,11.918397239722838
4,3491880.0,6,32.0,Independiente,2560000.0,510000.0,521219,720.0,4,4,0.0,861.0,861.0,0.0,1,0,1,1000000.0,Estable,1,14.75551820708067,13.1421679654829
4,1967880.0,12,33.0,Independiente,2000000.0,500000.0,155563,765.0,4,0,0.0,847.0,847.0,0.0,2,0,1,1205401.0,Creciente,1,14.508658238524095,13.122365377402328
9,1653369.5999999999,9,31.0,Empleado,3000000.0,1800000.0,154410,747.0,5,17,0.0,35000.0,35000.0,0.0,2,0,1,1799777.0,Creciente,1,14.914123179965662,14.403297778421795
4,780000.0,6,31.0,Independiente,2000000.0,350000.0,115957,842.0,3,3,0.0,2555.0,0.0,0.0,0,0,2,1279277.0,Creciente,1,14.508658238524095,12.765691290604371
9,5723079.6,9,31.0,Empleado,9000000.0,5200000.0,537560,815.0,8,9,0.0,279263.0,279263.0,0.0,7,0,0,8958316.0,Creciente,1,16.012735246411598,15.46416937585933
4,2606280.0,6,30.0,Empleado,2200000.0,800000.0,386839,711.0,3,2,0.0,708.0,708.0,0.0,0,0,1,1558851.0,Creciente,1,14.603968372873895,13.592368256649284
4,2159791.1999999997,8,29.0,Empleado,7600000.0,2000000.0,245376,702.0,10,17,0.0,200973.0,200646.0,0.0,8,1,1,1205401.0,Creciente,1,15.843658936835498,14.508658238524095
4,1800000.0,24,29.0,Empleado,2308000.0,797000.0,84799,708.0,5,8,0.0,47170.0,47170.0,0.0,2,0,2,1205401.0,Creciente,1,14.651892339885597,13.588611212476708
4,1091880.0,6,28.0,Independiente,2500000.0,800000.0,162174,770.0,3,3,0.0,0.0,0.0,0.0,0,0,2,1205401.0,Creciente,1,14.731801689838349,13.592368256649284
4,1453920.0,6,29.0,Empleado,1971000.0,329000.0,218510,724.0,3,2,0.0,1645.0,1645.0,0.0,1,0,0,1528321.0,Decreciente,1,14.4940520934914,12.703816069256568
4,2032680.0,18,28.0,Independiente,3210000.0,538000.0,116006,719.0,6,5,0.0,2014.0,2014.0,0.0,1,0,0,411111.0,Creciente,1,14.98178180663263,13.195615697878253
4,6000000.0,6,27.0,Empleado,9000000.0,4000000.0,889619,739.0,6,4,0.0,36491.0,36491.0,0.0,3,0,1,1994500.0,Decreciente,0,16.012735246411598,15.201805169084134
4,1103760.0,6,28.0,Empleado,2000000.0,500000.0,164496,744.0,10,2,0.0,17262.0,17262.0,0.0,3,0,1,1264278.0,Creciente,1,14.508658238524095,13.122365377402328
9,1620428.4,9,28.0,Empleado,3500000.0,2500000.0,151479,760.0,5,4,0.0,34155.0,34155.0,0.0,3,1,0,1161471.0,Creciente,1,15.068273812173887,14.731801689838349
4,3174960.0,12,27.0,Independiente,4500000.0,1000000.0,249128,740.0,9,11,0.0,56417.0,56417.0,0.0,5,0,3,923771.0,Estable,1,15.319588176962746,13.815511557963774
4,951900.0,6,27.0,Independiente,2000000.0,900000.0,141383,742.0,7,2,0.0,68748.0,68748.0,0.0,5,0,0,925157.0,Creciente,1,14.508658238524095,13.710151153416941
4,1952280.0,12,27.0,Independiente,2500000.0,520000.0,135575,736.0,7,4,0.0,27131.0,27131.0,0.0,6,0,1,1848000.0,Creciente,1,14.731801689838349,13.161586013632684
4,839880.0,12,26.0,Empleado,1700000.0,600000.0,58325,718.0,4,5,0.0,2308.0,2308.0,0.0,2,0,1,954022.0,Creciente,1,14.346139397261565,13.304686600863562
4,2640000.0,10,26.0,Empleado,1400000.0,300000.0,244022,733.0,8,5,0.0,15260.0,15260.0,0.0,1,1,3,1516116.0,Creciente,1,14.151983508870947,12.611541086966115
4,1466040.0,6,25.0,Independiente,2700000.0,0.0,220666,734.0,2,5,0.0,2677.0,2677.0,0.0,1,0,0,3415500.0,Decreciente,1,14.80876270134486,0.0
4,3340980.0,12,22.0,Empleado,1500000.0,510000.0,262155,762.0,3,5,0.0,2678.0,2678.0,0.0,2,1,0,1168424.0,Decreciente,1,14.220976332738882,13.1421679654829
4,1679880.0,6,30.0,Empleado,1600000.0,289000.0,253725,730.0,4,2,0.0,3598.0,3598.0,0.0,2,0,0,977131.0,Creciente,1,14.285514812209815,12.574185427296195
4,2328480.0,24,27.0,Empleado,1300000.0,700000.0,101086,719.0,4,2,0.0,10662.0,10662.0,0.0,2,0,1,1538974.0,Creciente,1,14.077875591662238,13.45883704259595
4,8400000.0,36,25.0,Empleado,4000000.0,0.0,278988,359.0,8,18,2082.0,22061.0,22061.0,0.0,4,0,4,233334.0,Estable,0,15.201805169084134,0.0
4,1960681.2,18,29.0,Empleado,4200000.0,1350000.0,108712,837.0,4,0,0.0,7333.0,7333.0,0.0,3,0,1,2543873.0,Creciente,1,15.250595321348806,14.115615891155079
4,8359999.199999999,6,25.0,Independiente,5000000.0,1800000.0,1252025,758.0,5,3,0.0,13830.0,13830.0,0.0,2,1,1,961885.0,Creciente,1,15.424948670398354,14.403297778421795
4,656040.0,12,32.0,Empleado,2500000.0,100000.0,52679,761.0,8,9,0.0,58069.0,58069.0,0.0,2,1,3,2229229.0,Decreciente,1,14.731801689838349,11.51293546492023
9,821208.0,5,33.0,Empleado,5000000.0,2000000.0,133380,738.0,6,3,0.0,13344.0,13344.0,0.0,2,0,1,941789.0,Creciente,1,15.424948670398354,14.508658238524095
9,2410774.8,9,34.0,Independiente,3000000.0,1500000.0,225361,803.0,7,5,0.0,19043.0,17225.0,0.0,2,1,2,196847.0,Creciente,1,14.914123179965662,14.220976332738882
4,3042357.6,6,32.0,Independiente,5000000.0,2000000.0,450738,744.0,9,3,0.0,16291.0,16291.0,0.0,4,0,2,908960.0,Creciente,1,15.424948670398354,14.508658238524095
4,1908000.0,12,26.0,Independiente,1800000.0,800000.0,149901,748.0,3,4,0.0,2584.0,2584.0,0.0,1,1,1,1205401.0,Creciente,1,14.403297778421795,13.592368256649284
4,1295880.0,6,37.0,Empleado,1450000.0,37000.0,195727,836.0,1,3,0.0,37.0,37.0,0.0,1,0,0,1205401.0,Creciente,1,14.187074804051692,10.518700218288165
4,3600000.0,36,23.0,Empleado,1830000.0,346000.0,133728,701.0,3,5,0.0,2940.0,2940.0,0.0,1,0,2,1578615.0,Decreciente,1,14.419827071265543,12.754196944209095
4,3600000.0,6,34.0,Empleado,5147000.0,2000000.0,539198,753.0,6,2,0.0,32622.0,32622.0,0.0,5,0,0,6049221.0,Creciente,1,15.453924772922807,14.508658238524095
9,2310048.0,9,31.0,Independiente,5000000.0,3000000.0,215429,740.0,4,6,0.0,26685.0,26685.0,0.0,1,0,1,1080000.0,Estable,1,15.424948670398354,14.914123179965662
4,1030680.0,6,31.0,Empleado,2500000.0,570000.0,153604,824.0,2,2,0.0,19588.0,19588.0,0.0,2,0,0,1205401.0,Creciente,1,14.731801689838349,13.25339339419516
4,4133040.0,36,30.0,Independiente,3000000.0,600000.0,141904,770.0,4,4,0.0,7277.0,7277.0,0.0,4,0,0,1094927.0,Decreciente,0,14.914123179965662,13.304686600863562
4,7200000.0,6,36.0,Independiente,3000000.0,17946059.99999993,1070126,803.0,9,2,0.0,157705.0,157705.0,0.0,5,0,1,469443.0,Decreciente,1,14.914123179965662,16.702881205920505
9,1084186.8,2,30.0,Independiente,5000000.0,2000000.0,427173,670.0,8,2,0.0,181378.0,181378.0,0.0,2,0,5,1205401.0,Creciente,1,15.424948670398354,14.508658238524095
9,1260240.0,2,31.0,Independiente,5000000.0,2000000.0,497268,798.0,8,7,0.0,24920.0,24920.0,0.0,2,0,3,1144000.0,Creciente,1,15.424948670398354,14.508658238524095
4,2358000.0,12,28.0,Empleado,2440000.0,1418000.0,193328,805.0,5,0,0.0,84578.0,84578.0,0.0,2,0,0,1205401.0,Creciente,1,14.707509007105367,14.16475869129258
4,1154160.0,6,27.0,Empleado,1780000.0,480000.0,174321,759.0,9,7,0.0,4267.0,4267.0,0.0,3,0,4,1337560.0,Creciente,1,14.392124484065864,13.081543466215237
4,2893800.0,12,31.0,Independiente,2500000.0,700000.0,226594,710.0,11,9,0.0,3024.0,3024.0,0.0,0,0,3,908526.0,Estable,1,14.731801689838349,13.45883704259595
9,969582.0,10,24.0,Empleado,2000000.0,0.0,82365,830.0,1,6,0.0,0.0,0.0,0.0,1,0,0,2247015.0,Estable,1,14.508658238524095,0.0
9,7429609.2,5,35.0,Empleado,25000000.0,17946059.99999993,1204256,762.0,9,9,0.0,262666.0,262666.0,0.0,5,0,2,11493909.0,Creciente,1,17.034386422832473,16.702881205920505
9,1371650.4,10,33.0,Empleado,2100000.0,1000000.0,116826,747.0,5,3,0.0,29366.0,29366.0,0.0,3,0,0,3500000.0,Creciente,1,14.557448378884015,13.815511557963774
4,1724580.0,6,31.0,Empleado,2000000.0,600000.0,255703,817.0,3,5,0.0,0.0,0.0,0.0,1,0,0,1031148.0,Creciente,1,14.508658238524095,13.304686600863562
4,2063640.0,18,30.0,Empleado,1990000.0,300000.0,114217,786.0,9,0,0.0,27639.0,27639.0,0.0,4,1,2,2382462.0,Creciente,1,14.503645699213111,12.611541086966115
4,3808320.0,12,29.0,Empleado,1200000.0,200000.0,264467,769.0,1,3,0.0,0.0,0.0,0.0,0,0,0,1316977.0,Creciente,1,13.997832948091215,12.206077645517674
4,2493240.0,6,28.0,Empleado,4200000.0,1978000.0,374709,754.0,13,7,0.0,43767.0,43767.0,0.0,5,0,0,975052.0,Creciente,1,15.250595321348806,14.49759729672584
4,1790281.2,12,27.0,Independiente,3000000.0,500000.0,140468,722.0,5,9,0.0,5436.0,5436.0,0.0,1,0,0,1047377.0,Creciente,1,14.914123179965662,13.122365377402328
4,1784280.0,12,27.0,Empleado,2200000.0,500000.0,123908,800.0,1,5,0.0,2227.0,2227.0,0.0,0,1,0,923771.0,Creciente,1,14.603968372873895,13.122365377402328
4,1293480.0,6,25.0,Empleado,1200000.0,400000.0,179650,719.0,9,3,0.0,1307.0,1307.0,0.0,0,0,7,1552624.0,Decreciente,1,13.997832948091215,12.899222326086994
4,2049480.0,24,24.0,Empleado,2726000.0,800000.0,90076,792.0,4,2,0.0,100386.0,34002.0,0.0,0,4,1,1205401.0,Creciente,1,14.818346258076405,13.592368256649284
4,1251478.8,6,24.0,Empleado,5500000.0,500000.0,185752,740.0,2,3,0.0,546.0,546.0,0.0,1,0,1,1028140.0,Creciente,1,15.520258832020865,13.122365377402328
4,4423921.2,12,34.0,Empleado,4000000.0,1200000.0,346697,761.0,4,1,0.0,12980.0,12980.0,0.0,2,0,1,1567948.0,Decreciente,1,15.201805169084134,13.997832948091215
4,1392000.0,20,31.0,Empleado,3000000.0,800000.0,70747,755.0,5,2,0.0,2343.0,2343.0,0.0,0,0,1,2305142.0,Decreciente,1,14.914123179965662,13.592368256649284
4,971880.0,6,24.0,Empleado,3360000.0,1008000.0,146286,769.0,5,11,0.0,32755.0,32755.0,0.0,2,0,1,1205401.0,Creciente,1,15.027451829558391,13.82347971967645
4,1542840.0,12,36.0,Empleado,1500000.0,500000.0,120810,755.0,3,11,0.0,1908.0,1908.0,0.0,0,0,2,1458766.0,Creciente,1,14.220976332738882,13.122365377402328
